place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at,postal_code,latitude,longitude
265,Asli Village,Halal - Muslim Owned,https://www.halaltag.com/place/265,,,2025-09-13T21:02:24.415794,,,
643,Al Mahboob Rojak Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/643,Tampines Junction,"300 Tampines Avenue 5, #01-02,  Singapore 529653",2025-09-13T21:02:25.147509,529653,,
427,Al-Tasneem,Halal - Muslim Owned,https://www.halaltag.com/place/427,Arab Street/ Kampong Glam,"709 North Bridge Rd, Singapore 198681 Contact: 6291 1781",2025-09-13T21:02:25.826746,198681,,
2282,Arabiaaa Arabic Cuisine,Halal - Muslim Owned,https://www.halaltag.com/place/2282,,,2025-09-13T21:02:26.513047,,,
725,Adam's Indian Rojak,Halal - Muslim Owned,https://www.halaltag.com/place/725,,"2 Adam Road, Stall 5,  Singapore 289876",2025-09-13T21:02:27.241575,289876,,
2393,Ashes X,Halal - Muslim Owned,https://www.halaltag.com/place/2393,Lepak One Corner Yishun,"1001 Yishun Industrial Park A, Singapore 768743",2025-09-13T21:02:27.878515,768743,,
1821,Ayam Penyet @ NTU Hall 2,Halal - Muslim Owned,https://www.halaltag.com/place/1821,NTU Hall 2,"35 Students Walk, Singapore 639548",2025-09-13T21:02:28.538922,639548,,
179,Al-Azhar Restaurant,Halal Certified,https://www.halaltag.com/place/179,Cheong Chin Nam,"11 Cheong Chin Nam Road, Singapore 599736 Contact: 6466 5052",2025-09-13T21:02:29.233551,599736,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:02:29.907024,760925,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Pasir Ris (Others),444 Pasir Ris Drive 6,2025-09-13T21:02:29.907024,,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Punggol (Others),", #01-01,  Singapore 823421",2025-09-13T21:02:29.907024,823421,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Tampines West,"Blk 878C Tampines Ave 8, #01-66,  Singapore 523878",2025-09-13T21:02:29.907024,523878,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Upper Boon Keng,"5 Upper Boon Keng Road, , #01-22 (Stall 7),  Singapore 380005",2025-09-13T21:02:29.907024,380005,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Woodlands (Others),"131 Marsiling Rise, #01-206,  Singapore 730131",2025-09-13T21:02:29.907024,730131,,
826,Amigo's,Halal Certified,https://www.halaltag.com/place/826,Woodlands (Others),Blk 573 Woodlands Drive 16,2025-09-13T21:02:29.907024,,,
1419,Aroydee Sedap,Halal - Muslim Owned,https://www.halaltag.com/place/1419,Hong Lim Market and Food Centre,", #02-01,  Singapore",2025-09-13T21:02:30.562969,,,
1790,AcheyMama,Halal - Muslim Owned,https://www.halaltag.com/place/1790,,,2025-09-13T21:02:31.211498,,,
2143,Anas Bakery,Halal Certified,https://www.halaltag.com/place/2143,Kembangan MRT Station,"55 Sims Avenue East, #01-04,  Singapore 416551",2025-09-13T21:02:31.841404,416551,,
1058,Az Zumar,Halal - Muslim Owned,https://www.halaltag.com/place/1058,Chinatown (Others),"59 Kampong Bahru Rd, #01-01 ,  Singapore 169367",2025-09-13T21:02:32.484382,169367,,
1360,Al Khadija,Halal - Muslim Owned,https://www.halaltag.com/place/1360,Wave 9,"71 Woodlands Industrial Park E9, Singapore 757881",2025-09-13T21:02:33.132777,757881,,
1103,Ayza's Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/1103,Jurong West,"Blk 508 Jurong West St 52, # 01-170,  Singapore 640508",2025-09-13T21:02:33.797602,640508,,
2552,Al Bismi,Halal Certified,https://www.halaltag.com/place/2552,Bedok Central,"Blk 218, Bedok North 1, #01-36,  Singapore 460218",2025-09-13T21:02:34.436663,460218,,
2094,Al-Baik,Halal - Muslim Owned,https://www.halaltag.com/place/2094,Changi Village Hawker Centre,"2 Changi Village Road, #01-77,  Singapore 500002",2025-09-13T21:02:35.102717,500002,,
2468,Ah Tas Muffins,Halal Certified,https://www.halaltag.com/place/2468,,,2025-09-13T21:02:35.769352,,,
2242,Al Hikmah Chicken Rice,Halal - Muslim Owned,https://www.halaltag.com/place/2242,Upper Boon Keng Food Centre,"17 Upper Boon Keng Rd, #01-02,  Singapore 380017",2025-09-13T21:02:36.425856,380017,,
1987,Al Rayyan,Halal - Muslim Owned,https://www.halaltag.com/place/1987,,,2025-09-13T21:02:37.084053,,,
2085,Al Syafiiq,Halal - Muslim Owned,https://www.halaltag.com/place/2085,Seah Im Food Centre,"2 Seah Im Road, #01-37,  Singapore 099114",2025-09-13T21:02:37.747325,099114,,
254,Aiman Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/254,Jurong East,"235 Jurong East St 21 , #01-320,  Singapore 600235",2025-09-13T21:02:38.412527,600235,,
254,Aiman Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/254,Tampines East (St 43/44/45),"474 Tampines St 43 , #01-118,  Singapore 520474",2025-09-13T21:02:38.412527,520474,,
2090,A&Z Muslim Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2090,Changi Village Hawker Centre,"2 Changi Village Road, #01-83,  Singapore 500002",2025-09-13T21:02:39.068612,500002,,
2029,Ah B Bakery 1982,Halal Certified,https://www.halaltag.com/place/2029,Kedai Kopi (Bukit Batok),"376 Bukit Batok Street 31, Singapore 650376",2025-09-13T21:02:39.719966,650376,,
2029,Ah B Bakery 1982,Halal Certified,https://www.halaltag.com/place/2029,The Woodgrove,"30 Woodlands Avenue 1, #01-04,  Singapore 739065",2025-09-13T21:02:39.719966,739065,,
1090,Ai-Suka,Halal - Muslim Owned,https://www.halaltag.com/place/1090,,,2025-09-13T21:02:40.392005,,,
1442,Al Mubarak Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/1442,Clementi Central,"Blk 449 Clementi Ave 3, Singapore 120449",2025-09-13T21:02:41.049503,120449,,
2524,Ar-Rahim Sarabat Stall,Halal - Muslim Owned,https://www.halaltag.com/place/2524,Pasir Ris Central Hawker Centre,"110 Pasir Ris Central , #01-01,  Singapore 519641",2025-09-13T21:02:41.702977,519641,,
2314,Antalya,Halal - Muslim Owned,https://www.halaltag.com/place/2314,Eastpoint Mall,"3 Simei Street 6, #01-03,  Singapore 528833",2025-09-13T21:02:42.447461,528833,,
1722,Auntie Rosie,Halal Certified,https://www.halaltag.com/place/1722,Sengkang General and Community Hospitals (SKGH),"110 Sengkang East Way, Lvl 2 (Opp Cheng Lim LRT),  Singapore 544886",2025-09-13T21:02:43.170610,544886,,
2262,Asian Delights @ Bistro Box,Halal Certified,https://www.halaltag.com/place/2262,NUS Techno Edge (College of Design and Engineering),"2 Engineering Drive 4, Singapore 117584",2025-09-13T21:02:43.827424,117584,,
2465,Adam 'A' Rojak,Halal Certified,https://www.halaltag.com/place/2465,,,2025-09-13T21:02:44.542017,,,
553,Ambeng Cafe by Ummi Abdullah,Halal - Muslim Owned,https://www.halaltag.com/place/553,,,2025-09-13T21:02:45.204661,,,
1698,Abang Western Power,Halal - Muslim Owned,https://www.halaltag.com/place/1698,Ang Mo Kio (Others),"Blk 340 Ang Mo Kio Ave 1, Singapore 560340",2025-09-13T21:02:45.858066,560340,,
1927,Adam's Delight,Halal - Muslim Owned,https://www.halaltag.com/place/1927,,"2 Adam Road, #01-11,  Singapore 289876",2025-09-13T21:02:46.510765,289876,,
1248,Abang Recipes,Halal Certified,https://www.halaltag.com/place/1248,Sembawang Shopping Centre,"604 Sembawang Road, #B1-08/09,  Singapore 758459",2025-09-13T21:02:47.170979,758459,,
1274,Ayam Penyet No 1,Halal - Muslim Owned,https://www.halaltag.com/place/1274,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-11,  Singapore 469572",2025-09-13T21:02:47.824211,469572,,
1703,Abang Dol,Halal - Muslim Owned,https://www.halaltag.com/place/1703,Joo Chiat Shophouses,"12 Joo Chiat Road, Singapore 427353",2025-09-13T21:02:48.505355,427353,,
2241,Al Ahamed Delights,Halal - Muslim Owned,https://www.halaltag.com/place/2241,Bedok Reservoir,"631 Bedok Reservoir Rd, #01-928,  Singapore 470631",2025-09-13T21:02:49.169561,470631,,
1926,Al-Shekh Mee Stall,Halal - Muslim Owned,https://www.halaltag.com/place/1926,,"2 Adam Road, #01-15,  Singapore 289876",2025-09-13T21:02:49.810644,289876,,
1222,Ashes Burnnit,Halal - Muslim Owned,https://www.halaltag.com/place/1222,Alexandra Food Centre,"120 Bukit Merah Lane 1, #01-61,  Singapore 150120",2025-09-13T21:02:50.504003,150120,,
1222,Ashes Burnnit,Halal - Muslim Owned,https://www.halaltag.com/place/1222,"539 Bedok North St 3, Singapore 460539",Bedok North Street 3,2025-09-13T21:02:50.504003,,,
1222,Ashes Burnnit,Halal - Muslim Owned,https://www.halaltag.com/place/1222,Golden Mile Food Centre,"505 Beach Road, # B1-24,  Singapore 199583",2025-09-13T21:02:50.504003,199583,,
1222,Ashes Burnnit,Halal - Muslim Owned,https://www.halaltag.com/place/1222,Teck Whye (Others),"Blk 26 Teck Whye Lane, #01-70,  Singapore 680026",2025-09-13T21:02:50.504003,680026,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,Bugis Village,"249 Victoria St, Singapore 188034",2025-09-13T21:02:51.163872,188034,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,JTC Space @ Tampines North,"10 Tampines North Drive 4, #01-05,  Singapore 528553",2025-09-13T21:02:51.163872,528553,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,Jurong Point Shopping Mall,"1 Jurong West Central 2, #B1-06 (JP1),  Singapore 648886",2025-09-13T21:02:51.163872,648886,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,Lucky Plaza,"304 Orchard Road, #04-25,  Singapore 238863",2025-09-13T21:02:51.163872,238863,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,NEX Mall,"23 Serangoon Central, #01-57,  Singapore 556083",2025-09-13T21:02:51.163872,556083,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,Rivervale Mall,"11 Rivervale Crescent, #01-08/09/10,  Singapore 545082",2025-09-13T21:02:51.163872,545082,,
58,Ayam Penyet Ria,Halal Certified,https://www.halaltag.com/place/58,Woods Square,"6 Woodlands Square, #B2-03,  Singapore 737737",2025-09-13T21:02:51.163872,737737,,
2550,Al A'Raf Satay,Halal - Muslim Owned,https://www.halaltag.com/place/2550,Tampines East,"Blk 144 Tampines St 12, Singapore 521144",2025-09-13T21:02:51.887465,521144,,
2470,Aishwarya Kitchen,Halal Certified,https://www.halaltag.com/place/2470,,,2025-09-13T21:02:52.542735,,,
723,Al Jasra,Halal - Muslim Owned,https://www.halaltag.com/place/723,Near Masjid Kassim,"459 Changi Road, Singapore 419882",2025-09-13T21:02:53.199409,419882,,
1042,Abang Gemuk,Halal Certified,https://www.halaltag.com/place/1042,Ang Mo Kio (Others),"Blk 446 Ang Mo Kio Ave 10, Singapore 560446",2025-09-13T21:02:53.846584,560446,,
1042,Abang Gemuk,Halal Certified,https://www.halaltag.com/place/1042,Bukit Batok (Others),"Blk 233 Bukit Batok East Ave 5, Singapore 650233",2025-09-13T21:02:53.846584,650233,,
1042,Abang Gemuk,Halal Certified,https://www.halaltag.com/place/1042,O2 Cafe (Bukit Batok West Ave 6),"134 Bukit Batok West Ave 6, Singapore 650134",2025-09-13T21:02:53.846584,650134,,
2204,A-Mor Turkish Kebab,Halal - Muslim Owned,https://www.halaltag.com/place/2204,Arab Street/ Kampong Glam,"695 North Bridge Road, Singapore 198674",2025-09-13T21:02:54.514589,198674,,
1190,Al-Malik,Halal - Muslim Owned,https://www.halaltag.com/place/1190,,,2025-09-13T21:02:55.171583,,,
1331,Al-Sahira,Halal - Muslim Owned,https://www.halaltag.com/place/1331,Ang Mo Kio (Others),"163 Ang Mo Kio Ave 4, #01-428,  Singapore 560163",2025-09-13T21:02:55.805520,560163,,
1331,Al-Sahira,Halal - Muslim Owned,https://www.halaltag.com/place/1331,Bedok (Others),"Blk 26 New Upper Changi Road, Singapore 462026",2025-09-13T21:02:55.805520,462026,,
1819,Ananda's Taj Restaurant,Halal Certified,https://www.halaltag.com/place/1819,NTU North Hill,"66 Nanyang Crescent, Binjai Hall (Blk 19A),  Singapore 636960",2025-09-13T21:02:56.465751,636960,,
1444,Asia Ghani Chicken Rice,Halal - Muslim Owned,https://www.halaltag.com/place/1444,888 Plaza,"888 Woodlands Drive 50, #01-733-8,  Singapore 730888",2025-09-13T21:02:57.150764,730888,,
1444,Asia Ghani Chicken Rice,Halal - Muslim Owned,https://www.halaltag.com/place/1444,Clementi Central,"Blk 449 Clementi Ave 3, Singapore 120449",2025-09-13T21:02:57.150764,120449,,
1041,Al-Hossain,Halal - Muslim Owned,https://www.halaltag.com/place/1041,,,2025-09-13T21:02:57.806634,,,
1110,Ajmir Briyani,Halal - Muslim Owned,https://www.halaltag.com/place/1110,Admiralty MRT Station,70 Woodlands Avenue 7,2025-09-13T21:02:58.488582,,,
1895,Azme Corner Nasi Lemak,Halal - Muslim Owned,https://www.halaltag.com/place/1895,Bedok (Others),"Blk 122 Bedok North St 2, Singapore 460122",2025-09-13T21:02:59.217879,460122,,
1346,Anak Bapak,Halal - Muslim Owned,https://www.halaltag.com/place/1346,Eunos Crescent Market and Food Centre,"Blk 4A Eunos Crescent, #01-02,  Singapore 402004",2025-09-13T21:02:59.883381,402004,,
1109,Al-Mawadi,Halal - Muslim Owned,https://www.halaltag.com/place/1109,Geylang Serai Market and Food Centre,"1 Geylang Serai, Lvl 1 (Teh Tarik),  Singapore 402001",2025-09-13T21:03:00.524407,402001,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Century Square,"2 Tampines Central 5, #B1-20,  Singapore 529509",2025-09-13T21:03:01.212291,529509,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Djitsun Mall Bedok,"445 Bedok North Street 1, #01-07/08,  Singapore 469661",2025-09-13T21:03:01.212291,469661,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Grantral Mall Clementi,"3151 Commonwealth Ave W, #01-19,  Singapore 129581",2025-09-13T21:03:01.212291,129581,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Hillion Mall,"17 Petir Road, #B2-57/58,  Singapore 678278",2025-09-13T21:03:01.212291,678278,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,I12 Katong Mall,"112 East Coast Road, #04,  Singapore 428802",2025-09-13T21:03:01.212291,428802,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,JTC Space @ Tampines North,"Takeaway and deliveries only10 Tampines North Drive 4, Singapore 528553",2025-09-13T21:03:01.212291,528553,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,JTC Woodlands Northcoast,"1 North Coast Avenue, #01-03,  Singapore 737663",2025-09-13T21:03:01.212291,737663,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Kallang Wave Mall,"1 Stadium Place , #01-23,  Singapore 397628 Contact: 6384635",2025-09-13T21:03:01.212291,397628,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Lucky Plaza,"304 Orchard Road, #03-36/37,  Singapore 238863 Contact: 6735 1262",2025-09-13T21:03:01.212291,238863,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Northpoint City,"930 Yishun Ave 2, #B1-54 (North Wing),  Singapore 769098",2025-09-13T21:03:01.212291,769098,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,Singapore Management University (SMU),55 Armenian Street,2025-09-13T21:03:01.212291,,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,The MidTown,"Takeaway and deliveries only.1187 Upper Serangoon Road, #01-07,  Singapore 533971",2025-09-13T21:03:01.212291,533971,,
317,Ayam Penyet President,Halal Certified,https://www.halaltag.com/place/317,The Venue Shoppes,"Blk 2 Tai Thong Crescent, Singapore 347836",2025-09-13T21:03:01.212291,347836,,
2466,Agor Western,Halal Certified,https://www.halaltag.com/place/2466,,,2025-09-13T21:03:01.848453,,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Bukit Panjang Plaza,"1 Jelebu Road, #03-10,  Singapore 677743",2025-09-13T21:03:02.565236,677743,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Changi Airport Terminal 1 (T1),"80 Airport Boulevard, #03-18,  Singapore 819642",2025-09-13T21:03:02.565236,819642,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Changi Airport Terminal 4 (T4),"10 Airport Boulevard, #02M-202,  Singapore 819665",2025-09-13T21:03:02.565236,819665,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Changi City Point,"5 Changi Business Park Central 1, #02-02,  Singapore 486038",2025-09-13T21:03:02.565236,486038,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Changi Village,"Blk 5 Changi Village Road, #01-2001,  Singapore 500005 Contact: 6542 0302",2025-09-13T21:03:02.565236,500005,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Downtown East E!Avenue,"1 Pasir Ris Close, #02-325,  Singapore 519599 Contact: 6386 5270",2025-09-13T21:03:02.565236,519599,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Eastpoint Mall,"3 Simei Street 6, #01-13,  Singapore 528833",2025-09-13T21:03:02.565236,528833,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,ESR Biz Park @ Chai Chee (Formerly Viva Business Park),"750 Chai Chee Road, #01-30,  Singapore 469000 Contact: 6636 4465",2025-09-13T21:03:02.565236,469000,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,IMM Shopping Mall,"2 Jurong East Street 21, #01-96,  Singapore 609601",2025-09-13T21:03:02.565236,609601,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,SAFRA Toa Payoh,", Singapore 319387",2025-09-13T21:03:02.565236,319387,,
663,Andes by Astons,Halal Certified,https://www.halaltag.com/place/663,Woods Square,"6 Woodlands Square, #01-13/16,  Singapore 737737",2025-09-13T21:03:02.565236,737737,,
2294,Al Ahmed Delights,Halal - Muslim Owned,https://www.halaltag.com/place/2294,,,2025-09-13T21:03:03.229225,,,
1286,Aman Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/1286,Ang Mo Kio (Others),"505 Ang Mo Kio Avenue 8 , Singapore 560505",2025-09-13T21:03:03.939655,560505,,
1702,Ain Popiah Basah,Halal - Muslim Owned,https://www.halaltag.com/place/1702,Woodlands (Others),"693 Woodlands Ave 6, #01-07,  Singapore 734693",2025-09-13T21:03:04.591686,734693,,
2279,Adam Road Mee Soto,Halal - Muslim Owned,https://www.halaltag.com/place/2279,CIMB Plaza,"30 Raffles Place, #B1-08,  Singapore 048622",2025-09-13T21:03:05.267850,048622,,
1777,Ah Lim Nasi Lemak,Halal - Muslim Owned,https://www.halaltag.com/place/1777,Ruby Industrial Complex,"80 Genting Lane, #11-06,  Singapore 349565",2025-09-13T21:03:05.909440,349565,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Ang Mo Kio (Others),"Blk 529 Ang Mo Kio Ave 10, #01-2359,  Singapore 560529",2025-09-13T21:03:06.563958,560529,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Bedok (Others),"Blk 418 Bedok North Ave 2, Singapore 460418",2025-09-13T21:03:06.563958,460418,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Bedok Reservoir,"BLk 631 Bedok Reservoir Rd, #01-928,  Singapore 470631",2025-09-13T21:03:06.563958,470631,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Bishan (Others),"Blk 511 Bishan St 13, Singapore 570511",2025-09-13T21:03:06.563958,570511,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Changi Village,"Blk 1 Changi Village, #01-2018,  Singapore 500001",2025-09-13T21:03:06.563958,500001,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Hougang (Others),"Blk 212 Hougang St 21, #01-343,  Singapore 530212",2025-09-13T21:03:06.563958,530212,,
2048,Al-Mubin,Halal - Muslim Owned,https://www.halaltag.com/place/2048,Little India Shophouses,"92 Syed Alwi Rd, Singapore 207668",2025-09-13T21:03:06.563958,207668,,
