name,outlet_name,address,postal_code,muis_halal_status,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id,X,Y,geocode_source
Encik Tan,,681 PUNGGOL DRIVE #01-39 820681,820681,MUIS Halal Certified,EERN22010013411,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,36891.3954429701,42737.9701953474,postal_exact
Encik Tan,,1 Tampines Walk #01-12 Our Tampines Hub 528523,528523,MUIS Halal Certified,EERN22010013412,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,39914.8495354457,37294.1738026626,postal_exact
Encik Tan,,10 EUNOS ROAD 8 #B1-156/159 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EERT20230000242,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,34806.9933473254,33466.3257959317,postal_exact
Encik Tan,,83 Punggol Central #B2-03 Waterway Point 828761,828761,MUIS Halal Certified,EERN22010013410,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,35657.8013379965,43139.2621246278,postal_exact
Encik Tan,,1 BUKIT BATOK CENTRAL LINK #01-01/36 WEST MALL 658713,658713,MUIS Halal Certified,EERN22010013409,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,18635.423542425,36893.1421175059,postal_exact
Encik Tan,,21 CHOA CHU KANG NORTH 6 #B1-28 YEWTEE POINT 689578,689578,MUIS Halal Certified,EERN22010013402,0.0,100.0,106.0,"muis,halaltag",008ded89-78a7-4d68-8a1e-8fdc67f56423,471.0,18331.928316039,42095.5309091564,postal_exact
Encik Jiang Chicken Rice (S7)@Orchis T1 Canteen,,"80 AIRPORT BOULEVARD #Upper Basement CHANGI AIRPORT TERMINAL 1,Stall 7 819642",819642,MUIS Halal Certified,EEHN22020013166,0.0,100.0,103.0,"muis,halaltag",0128de16-3d4d-4104-83c6-11282a675d07,2349.0,45504.218736439,38150.7544729207,postal_exact
Eatzi Gourmet Bistro,,60 YISHUN AVENUE 4 Safra Yishun Club House 769027,769027,MUIS Halal Certified,EERN21030012215,0.0,100.0,106.0,"muis,halaltag",08650fdc-0df5-4ee8-8e4b-f4a038b38305,46.0,28843.9545065807,45117.186992595,postal_exact
E & D CO,,258 PASIR RIS STREET 21 #01-09 LOYANG POINT 510258,510258,MUIS Halal Certified,EERT20240000861,0.0,100.0,106.0,"muis,halaltag",3774bb8c-156c-4fdb-9fc8-9400f1a6ccf2,2334.0,42613.6482054582,38789.9653154314,postal_exact
Evertop Family Restaurant,,89 JOO CHIAT ROAD 427383,427383,MUIS Halal Certified,EERX21090012860,0.0,100.0,106.0,"muis,halaltag",8c385d68-91f3-43c4-ad4d-7de7c1c7a21e,377.0,35336.9019907042,32935.5717980359,postal_exact
EDMOND CHICKEN RICE,,48A TANGLIN HALT ROAD #028 148813,148813,MUIS Halal Certified,EEHN21060012432,0.0,100.0,103.0,"muis,halaltag",9f491c8d-1891-4991-972e-8b363a826a11,1057.0,24040.1990861287,31433.1024718955,postal_exact
EDMOND CHICKEN RICE,,11 TELOK BLANGAH CRESCENT #01-110 090011,090011,MUIS Halal Certified,EEHX21060012433,0.0,100.0,103.0,"muis,halaltag",9f491c8d-1891-4991-972e-8b363a826a11,1057.0,26367.6739153955,28870.403094504,postal_exact
ECREATIVE,,2 TAMPINES CENTRAL 5 #B1-34 CENTURY SQUARE 529509,529509,MUIS Halal Certified,EEBN22020013090,0.0,100.0,108.0,"muis,halaltag",d71c13ba-70b0-4557-b50c-accd66c95466,1943.0,40296.7094797157,37163.8108075112,postal_exact
ECREATIVE,,2 JURONG EAST STREET 21 #01-40 IMM BUILDING 609601,609601,MUIS Halal Certified,EESB20240000308,0.0,100.0,108.0,"muis,halaltag",d71c13ba-70b0-4557-b50c-accd66c95466,1943.0,18381.9356864095,35229.409786731,postal_exact
ECREATIVE,,18 YISHUN AVENUE 9 #02-39 JUNCTION NINE 768897,768897,MUIS Halal Certified,EEBX22020013089,0.0,100.0,108.0,"muis,halaltag",d71c13ba-70b0-4557-b50c-accd66c95466,1943.0,28928.3840203611,46092.960954776,postal_exact
ECREATIVE CAKE,,60 PAYA LEBAR ROAD #01-58 PAYA LEBAR SQUARE 409051,409051,MUIS Halal Certified,EESB20230000288,0.0,100.0,108.0,"muis,halaltag",20e9cfbd-a5ea-416f-8d56-310201a9e8c4,1943.0,34595.3032159209,33453.443530187,postal_exact
EDEN,,70B YUAN CHING ROAD #01-04 619629,619629,MUIS Halal Certified,EERT20250000127,0.0,100.0,106.0,"muis,halaltag",46db25d1-5795-41ab-b725-17c3fe8ca32d,2507.0,16597.1452835007,35771.9543144666,postal_exact
Halim's Fish Soup (S3)@Food Republic City Square Mall,,"180 KITCHENER ROAD #B3-04 CITY SQUARE MALL, Stall 3 208539",208539,MUIS Halal Certified,EEHK20240000912,0.0,100.0,103.0,"muis,halaltag",0cd65362-d719-476a-80c7-f40a9d90a3c6,1161.0,30593.6748798871,32635.8044067919,postal_exact
Monster Western (MR1) @ Food Republic Jewel,,"78 AIRPORT BOULEVARD #B2-238/239/240 Jewel Changi Airport,MR1 819666",819666,MUIS Halal Certified,EEHK20240000550,0.0,100.0,103.0,"muis,halaltag",4b4dc51a-8acc-4980-8cb2-fafb29faee62,1161.0,45334.1767452694,38045.6719939336,postal_exact
Fitra Hainanese Chicken Rice (S1)@Food Republic Wisma Atria,,"435 ORCHARD ROAD #04-02/14/32/33/37/38 WISMA ATRIA, STALL 1 238877",238877,MUIS Halal Certified,EEHN21030012230,0.0,100.0,103.0,"muis,halaltag",0d4b1c3c-b887-4494-8a06-64fcda1be7c9,1161.0,27985.6449896293,31781.9195847735,postal_exact
Fong Seng Fast Food Nasi Lemak,,22 CLEMENTI ROAD 129751,129751,MUIS Halal Certified,EERN21020012033,0.0,100.0,106.0,"muis,halaltag",2fbb3d7c-7591-477f-be56-1636a66ed256,485.0,20811.8566532815,30597.2637849841,postal_exact
FONG SENG NASI LEMAK,,101 Pasir Panjang Road 118527,118527,MUIS Halal Certified,EERN21020012034,0.0,100.0,106.0,"muis,halaltag",050c83b7-f1f2-48ab-9b49-9b149adf4a27,485.0,23716.4294864777,28611.9106392562,postal_exact
Flavours by Saute,,107 NORTH BRIDGE ROAD #B1-30 FUNAN 179105,179105,MUIS Halal Certified,EERT20240000010,0.0,100.0,106.0,"muis,halaltag",72a580ab-8061-4179-94b8-8eecf41933c8,2162.0,29855.3625422399,30416.1814862192,postal_exact
FLIPPER'S,,200 VICTORIA STREET #01-97 BUGIS JUNCTION 188021,188021,MUIS Halal Certified,EERT20220000134,0.0,100.0,106.0,"muis,halaltag",606d294c-88b9-43ef-88f9-4e099b71c39b,1663.0,30458.7085178969,31274.8305191435,postal_exact
FLIPPER'S,,3 GATEWAY DRIVE #01-42 WESTGATE 608532,608532,MUIS Halal Certified,EERT20240000133,0.0,100.0,106.0,"muis,halaltag",606d294c-88b9-43ef-88f9-4e099b71c39b,1663.0,17902.4121881062,35135.4420140442,postal_exact
FAMOUS AMOS,,53 ANG MO KIO AVENUE 3 #01-32A AMK HUB 569933,569933,MUIS Halal Certified,EESB20220000830,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,29711.0075057196,39028.6385976207,postal_exact
MILK & COOKIES X FAMOUS AMOS,,8 GRANGE ROAD #01-08A CATHAY CINELEISURE  ORCHARD 239695,239695,MUIS Halal Certified,EESB20230001124,0.0,100.0,108.0,"muis,halaltag",17d3d8b5-f9d3-42c5-8f63-78aa99419688,1875.0,28346.2346228976,31541.100151198,postal_exact
FAMOUS AMOS,,1 WOODLANDS SQUARE #B1-K20 CAUSEWAY POINT 738099,738099,MUIS Halal Certified,EESB20220000832,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,22699.5234229155,46412.0238526929,postal_exact
FAMOUS AMOS,,65 AIRPORT BOULEVARD #02-97 CHANGI AIRPORT TERMINAL 3 819663,819663,MUIS Halal Certified,EESB20240000178,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,45015.2803212646,37610.5688502248,postal_exact
FAMOUS AMOS,,180 KITCHENER ROAD #B1-K9 CITY SQUARE MALL 208539,208539,MUIS Halal Certified,EESB20220000846,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,30593.6748798871,32635.8044067919,postal_exact
FAMOUS AMOS,,1 SENGKANG SQUARE #B1-19 COMPASS ONE 545078,545078,MUIS Halal Certified,EESB20220000831,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,34872.1834410084,41551.7693360616,postal_exact
FAMOUS AMOS,,50 JURONG GATEWAY ROAD #B1-51 JEM 608549,608549,MUIS Halal Certified,EESB20220000834,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,17988.4838308077,35058.3568146359,postal_exact
FAMOUS AMOS,,1 JURONG WEST CENTRAL 2 #B1-01 JURONG POINT 648886,648886,MUIS Halal Certified,EESB20220000836,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,13907.0305282837,35735.67771223,postal_exact
FAMOUS AMOS,,23 SERANGOON CENTRAL #03-K5/K6 NEX 556083,556083,MUIS Halal Certified,EESB20220000837,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,32289.4083088608,36976.3859132938,postal_exact
FAMOUS AMOS,,930 YISHUN AVENUE 2 #B1-16 769098,769098,MUIS Halal Certified,EESB20220000838,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,28273.5290191257,45714.3116263431,postal_exact
FAMOUS AMOS,,80 MARINE PARADE ROAD #B1-61 PARKWAY PARADE 449269,449269,MUIS Halal Certified,EESB20220000840,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,36015.2572663743,31474.4648520965,postal_exact
FAMOUS AMOS,,68 ORCHARD ROAD #B2-30 PLAZA SINGAPURA 238839,238839,MUIS Halal Certified,EESB20220000841,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,29307.5237809345,31463.6672937293,postal_exact
FAMOUS AMOS,,4 TAMPINES CENTRAL 5 #B1-K15 TAMPINES MALL 529510,529510,MUIS Halal Certified,EESB20220000842,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,40393.5604594583,37178.8963100612,postal_exact
FAMOUS AMOS,,1 PASIR RIS CENTRAL STREET 3 #01-40 518457,518457,MUIS Halal Certified,EESB20220000845,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,40958.9038011068,39385.0873588398,postal_exact
FAMOUS AMOS,,435 ORCHARD ROAD #B1-43 WISMA ATRIA 238877,238877,MUIS Halal Certified,EESB20220000844,0.0,100.0,108.0,"muis,halaltag",57fb9ed3-1f8d-4f08-a9d4-87fd582740de,1875.0,27985.6449896293,31781.9195847735,postal_exact
Fire Western N Grill (S18)@Foodjunction Lot One,,"21 CHOA CHU KANG AVENUE 4 #04-14/15/16 LOT ONE, SHOPPERS' MALL, Stall 18 689812",689812,MUIS Halal Certified,EEHK20230000169,0.0,100.0,103.0,"muis,halaltag",4251ef98-f7b6-45c9-9014-d9b71a496442,2311.0,18173.7710486762,40765.1880696882,postal_exact
Fusion Western (S3) @ FoodHub Clementi,,"449 CLEMENTI AVENUE 3 #01-211, Stall 3 120449",120449,MUIS Halal Certified,EEHK20240000234,0.0,100.0,103.0,"muis,halaltag",99def733-a809-4820-85a8-20297f1fd2a5,1443.0,20375.6452170815,32878.5697690398,postal_exact
Flips N Dips (MR2) @ Cantine Paya Lebar Square,,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE,MR2 409051",409051,MUIS Halal Certified,EEHK20240001133,0.0,100.0,103.0,"muis,halaltag",7a588468-30a3-44f7-aa20-10430bf3a744,2071.0,34595.3032159209,33453.443530187,postal_exact
Nourish Table @ Fusion Spoon,,1 CLUNY ROAD #B1-00 NATIONAL PARKS BOARD 259569,259569,MUIS Halal Certified,EESB20250000231,0.0,100.0,108.0,"muis,halaltag",f29991b7-6504-4942-9e7e-c443e913129b,1031.0,26093.8220626153,33107.6483425349,postal_exact
FUSION SPOON,,102 YUAN CHING ROAD 618663,618663,MUIS Halal Certified,EERT20220001022,0.0,100.0,106.0,"muis,halaltag",4602e3bf-8af7-4974-9e5c-de6b1208db50,1031.0,15956.2252079481,35888.8674283735,postal_exact
FATTY BOM BOM (S11) @ FOOD HUB 209 UPPER CHANGI ROAD,,"209 NEW UPPER CHANGI ROAD #01-633, Stall 11 460209",460209,MUIS Halal Certified,EEHK20230000722,0.0,100.0,103.0,"muis,halaltag",de7e4fa8-3415-4d52-93cf-d1152bc2039b,1005.0,38878.6249010088,34097.2204191126,postal_exact
FATTY BOM BOM (S9) @ FoodHub 325 Clementi,,"325 CLEMENTI AVENUE 5 #01-129, Stall 9 120325",120325,MUIS Halal Certified,EEHK20230000726,0.0,100.0,103.0,"muis,halaltag",b44002a4-9dca-4bb4-b0db-877eb3e7b3c6,1005.0,20599.0578964362,33042.3259172272,postal_exact
FATTY BOM BOM X NASI KARI (S5) @ O2 Café 413 BB,,"413 BUKIT BATOK WEST AVENUE 4 #01-220, STALL 5 650413",650413,MUIS Halal Certified,EEHK20230000717,0.0,100.0,103.0,"muis,halaltag",fa49e8f4-ae44-4420-b9cf-eab44bc006b4,1005.0,18348.9061123934,38401.8597240616,postal_exact
Fatty Bom Bom Sizzle ( S2 ) @ Kopitiam Corner 273 Punggol Place,,"273C PUNGGOL PLACE #01-882 PUNGGOL REGALIA, (Stall 2) 823273",823273,MUIS Halal Certified,EEHK20230000719,0.0,100.0,103.0,"muis,halaltag",6d87a5b0-74b8-4c9d-8b79-2fa3e8302726,1005.0,35561.2224068912,42685.1680306997,postal_exact
FATTY BOM BOM (S7) @ FOODHUB 145 TECK WHYE,,"145 TECK WHYE AVENUE #01-153, Stall 7 680145",680145,MUIS Halal Certified,EEHK20230000729,0.0,100.0,103.0,"muis,halaltag",db83ea56-0a26-46e0-8d99-f96e5363c17a,1005.0,19002.2291601691,40385.473035818,postal_exact
Fatty Bom Bom Sizzle (S11) @ FoodHub 167 Marsiling,,"167 WOODLANDS STREET 11 #01-07, Stall 11 730167",730167,MUIS Halal Certified,EEHK20230000720,0.0,100.0,103.0,"muis,halaltag",6d87a5b0-74b8-4c9d-8b79-2fa3e8302726,1005.0,21608.4051969601,46145.1054566726,postal_exact
Fitra Chicken Rice (S10)@The Food Market Century Square,,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, Stall 10 529509",529509,MUIS Halal Certified,EEHN21060012416,0.0,100.0,103.0,"muis,halaltag",7ae8871f-9fa5-4c43-b8ea-ca8cce3457a3,1152.0,40296.7094797157,37163.8108075112,postal_exact
Fitra Chicken Rice (S3)@Kopitiam Hillion Mall,,"17 PETIR ROAD #02-15/20 HILLION MALL, STALL 3 678278",678278,MUIS Halal Certified,EEHN20080011400,0.0,100.0,103.0,"muis,halaltag",f3843459-34f6-435e-8a12-1f7857e64856,1152.0,20156.924196275,40045.5291034393,postal_exact
FITRA CHICKEN RICE (S55) @ KOPITIAM SENGKANG,,"10 Sengkang Square #01-01 Kopitiam Square, Stall 55 544829",544829,MUIS Halal Certified,EEHX20080011427,0.0,100.0,103.0,"muis,halaltag",09af2736-ce22-45f1-a082-39bf4f6855b4,1152.0,34714.8936540587,41493.5335235149,postal_exact
Fitra Chicken Rice (S16) @ FoodJunction Lot 1,,"21 CHOA CHU KANG AVENUE 4 #04-14/15/16 LOT ONE, SHOPPERS' MALL, Stall 16 689812",689812,MUIS Halal Certified,EEHN21030012219,0.0,100.0,103.0,"muis,halaltag",6feb458c-e397-4421-99f8-ee844bf1a7cc,1152.0,18173.7710486762,40765.1880696882,postal_exact
Fitra Chicken Rice (MR1) @Foodjunction NEX,,"23 Serangoon Central #04-36/37 NEX, MR1 556083",556083,MUIS Halal Certified,EEHN21060012415,0.0,100.0,103.0,"muis,halaltag",babdc1cd-d6e9-474e-bc7f-06d7e0545310,1152.0,32289.4083088608,36976.3859132938,postal_exact
Fitra Chicken rice (S6) @ Gourmet Paradise Oasis Terraces,,"681 Punggol Drive #04-01 Oasis Terraces, Stall 6 820681",820681,MUIS Halal Certified,EEHN21020011640,0.0,100.0,103.0,"muis,halaltag",7b2d1d7f-a416-4d22-994a-a80c04a25439,1152.0,36891.3954429701,42737.9701953474,postal_exact
Fitra Hainanese Chicken Rice (MR5)@Kopitiam Parkway Parade,,80 MARINE PARADE ROAD #B1-85 PARKWAY PARADE 449269,449269,MUIS Halal Certified,EEHK20250000361,0.0,100.0,103.0,"muis,halaltag",f89b1510-5f5a-4d74-a321-fc1cc8b16788,1152.0,36015.2572663743,31474.4648520965,postal_exact
Fitra Chicken Rice,,"252 NORTH BRIDGE ROAD (S5)@The Food Place Raffles City #03-15, #03-16, #03-17 RAFFLES CITY SHOPPING CENTRE 179103",179103,MUIS Halal Certified,EEHK20250000838,0.0,100.0,103.0,"muis,halaltag",7e4e3477-7002-48e6-844b-fd38a0cdfeeb,1152.0,30203.7152231745,30697.7055161726,postal_exact
Fitra Chicken Rice (S18) @ Kopitiam Tampines Mall,,"4 TAMPINES CENTRAL 5 #04-27-29 TAMPINES MALL, Stall 18 529510",529510,MUIS Halal Certified,EEHN20110011531,0.0,100.0,103.0,"muis,halaltag",e5c810d1-f65c-4dde-830d-cdf8ed713b23,1152.0,40393.5604594583,37178.8963100612,postal_exact
Ban Mian/Fish Soup (S3)@Fork & Spoon Woodlands Mart,,"768 WOODLANDS AVENUE 6 #01-30/32 WOODLANDS MART, Stall 3 730768",730768,MUIS Halal Certified,EEH20220000076,0.0,100.0,103.0,"muis,halaltag",9f013c5a-b33f-464e-97cc-c2a48bd86270,1102.0,24088.1051925337,47485.6815684885,postal_exact
FRUIT PARADISE,,50 JURONG GATEWAY ROAD JEM 608549,608549,MUIS Halal Certified,EERT20250000386,0.0,100.0,106.0,"muis,halaltag",30abd843-2c8a-42c5-aa10-e511ec3644ba,1910.0,17988.4838308077,35058.3568146359,postal_exact
FRUIT PARADISE,,1 HARBOURFRONT WALK #01-59 VIVOCITY 098585,098585,MUIS Halal Certified,EERT20250000375,0.0,100.0,106.0,"muis,halaltag",30abd843-2c8a-42c5-aa10-e511ec3644ba,1910.0,26748.4993302505,27426.9234353155,postal_exact
Indonesian (S15) @  Food Club Ngee Ann Polytechnic,,"535 CLEMENTI ROAD #01-01 NGEE ANN POLYTECHNIC Blk 22, Stall 15 599489",599489,MUIS Halal Certified,EEHK20220000936,0.0,100.0,103.0,"muis,halaltag",f7c7fb45-459c-4718-a06b-02998aa3732b,1242.0,21576.8427726515,35230.0818570405,postal_exact
Terbaik Fish Soup & Ban Mian (S3) @ Cantine Canberra Plaza,,"133 CANBERRA VIEW #01-21-23 CANTINE CANBERRA PLAZA, Stall 3 750133",750133,MUIS Halal Certified,EEHK20240001074,0.0,100.0,103.0,"muis,halaltag",109d9f2e-2d0a-455a-8f28-0e492af8eeda,2424.0,27669.1282042367,47239.9100809004,postal_exact
FU-MEN,,16 RAFFLES QUAY #B1-17/18 HONG LEONG BUILDING 048581,048581,MUIS Halal Certified,EERT20220000277,0.0,100.0,106.0,"muis,halaltag",0db09c5f-ff70-4ac0-ac81-b48215aa4073,1022.0,29958.79157208,29312.1383166611,postal_exact
FISH & CHICKS (S1) @ HAPPY HAWKERS 531 ANG MO KIO,,"531 ANG MO KIO AVENUE 10 #01-2429 CHENG SAN CENTRE,Stall 1 560531",560531,MUIS Halal Certified,EEHK20240000442,0.0,100.0,103.0,"muis,halaltag",e419c0dc-4d42-4db2-80e4-b8815ccd0bc6,833.0,30344.1640855921,39481.0624134019,postal_exact
Fish & Chicks (MR2) @ Happy Hawkers 467 Bukit Batok,,"467 BUKIT BATOK WEST AVENUE 9 #01-10, MR 2 650467",650467,MUIS Halal Certified,EEHK20240000903,0.0,100.0,103.0,"muis,halaltag",99ad3f64-cca4-40fc-ae87-1ece1283995c,833.0,18000.3294181107,37690.2554314937,postal_exact
FISH & CHICKS (MR4) @ KOUFU CONNEXIS,,"1 FUSIONOPOLIS WAY #B2-02 CONNEXIS,MR 4 138632",138632,MUIS Halal Certified,EEHK20240000901,0.0,100.0,103.0,"muis,halaltag",70933108-c047-4a2c-85a9-17ba1334861c,833.0,22916.4807585794,31328.5716571808,postal_exact
FISH & CHICKS (MR3) @ HAPPY HAWKERS WOODLANDS,,"1 WOODLANDS HEIGHT #01-01 KOUFU GROUP HQ,MR3 737859",737859,MUIS Halal Certified,EEHK20240000443,0.0,100.0,103.0,"muis,halaltag",fdc32a14-47d3-4107-bd48-4e12d68fea8d,833.0,24201.7861397993,45569.5839606766,postal_exact
FISH & CHICKS (S4) @ HAPPY HAWKERS WATERWAY,,"671 EDGEFIELD PLAINS #01-01 WATERWAY BANKS, Stall 4 820671",820671,MUIS Halal Certified,EEHK20240000445,0.0,100.0,103.0,"muis,halaltag",b3591999-29ee-49c5-bd82-eb78f7c80ce3,833.0,36755.1896675825,43056.4574567489,postal_exact
FISH & CHICKS (MR2) @ HAPPY HAWKERS SENGKANG WEST,,"433A SENGKANG WEST WAY #01-01 FERNVALE PALMS, MR2 791433",791433,MUIS Halal Certified,EEHK20240000447,0.0,100.0,103.0,"muis,halaltag",a043e738-d135-4289-ae3e-7ee78715dbad,833.0,32924.2578981342,41871.9873207733,postal_exact
FISH & CHICKS (MR6) @ KOUFU THOMSON PLAZA,,"301 UPPER THOMSON ROAD #01-106 THOMSON PLAZA, MR6 574408",574408,MUIS Halal Certified,EEHK20240000902,0.0,100.0,103.0,"muis,halaltag",c396b80f-412f-4c70-990f-d43a5f270550,833.0,27733.0413219538,37417.9340793099,postal_exact
Fish & Chicks (S6) @ Broadway 414 Yishun,,"414 YISHUN RING ROAD #01-1871, STALL 6 760414",760414,MUIS Halal Certified,EEHK20250000441,0.0,100.0,103.0,"muis,halaltag",57bc7cef-2e5b-4126-9a08-f1ef5d627344,833.0,29477.5316298185,45142.6443948578,postal_exact
FISH & CO RESTAURANTS PTE LTD,,53 ANG MO KIO AVENUE 3 #02-02 AMK HUB 569933,569933,MUIS Halal Certified,EERN22020013441,0.0,100.0,106.0,"muis,halaltag",ece07088-f84b-4090-9192-78f2c83be085,3.0,29711.0075057196,39028.6385976207,postal_exact
FISH & CO RESTAURANTS PTE LTD,,1 WOODLANDS SQUARE #02-34/K01 CAUSEWAY POINT 738099,738099,MUIS Halal Certified,EERT20220000851,0.0,100.0,106.0,"muis,halaltag",7a9147e1-c7c2-49fc-b8ba-3ddc6693281b,3.0,22699.5234229155,46412.0238526929,postal_exact
FISH & CO RESTAURANTS PTE LTD,,1 JURONG WEST CENTRAL 2 #02-20E JURONG POINT 648886,648886,MUIS Halal Certified,EERN22020013445,0.0,100.0,106.0,"muis,halaltag",ece07088-f84b-4090-9192-78f2c83be085,3.0,13907.0305282837,35735.67771223,postal_exact
FISH & CO. RESTAURANTS PTE. LTD.,,151 LORONG CHUAN #01-05 NEW TECH PARK 556741,556741,MUIS Halal Certified,EERT20230001265,0.0,100.0,106.0,"muis,halaltag",9e822efe-efa0-4188-86ff-8993b0247d49,3.0,31047.0580999488,37129.6753019076,postal_exact
FISH & CO. RESTAURANTS PTE LTD,,1 TAMPINES WALK #01-15 OUR TAMPINES HUB 528523,528523,MUIS Halal Certified,EERT20230001266,0.0,100.0,106.0,"muis,halaltag",3435f5f1-b870-40fa-8233-6d199f4d1bcd,3.0,39914.8495354457,37294.1738026626,postal_exact
FISH & CO RESTAURANTS PTE LTD,,83 Punggol Central #B1-18 WATERWAY POINT (EAST WING) 828761,828761,MUIS Halal Certified,EERN22020013444,0.0,100.0,106.0,"muis,halaltag",ece07088-f84b-4090-9192-78f2c83be085,3.0,35657.8013379965,43139.2621246278,postal_exact
FISH & CO.,,11 BIDADARI PARK DRIVE #01-37 THE WOODLEIGH MALL 367803,367803,MUIS Halal Certified,EERT20240001259,0.0,100.0,106.0,"muis,halaltag",df22ebcd-10f7-43a7-8143-8eaecd612a7a,3.0,32277.0183821376,35651.5520587377,postal_exact
Fried Chicken Master,,2 TAMPINES CENTRAL 5 #B1-38 CENTURY SQUARE 529509,529509,MUIS Halal Certified,EESB20240001258,0.0,100.0,108.0,"muis,halaltag",52023cc7-2fb7-4e60-93b8-af11f2f3abde,1084.0,40296.7094797157,37163.8108075112,postal_exact
Fried Chicken Master,,3 TEMASEK BOULEVARD #02-601 SUNTEC CITY MALL 038983,038983,MUIS Halal Certified,EERT20240001243,0.0,100.0,106.0,"muis,halaltag",52023cc7-2fb7-4e60-93b8-af11f2f3abde,1084.0,31006.546098751,30804.5639691036,postal_exact
Fish Soup (S4) @ Cantine Jurong Point,,"1 JURONG WEST CENTRAL 2 #B1-42/43/44 JURONG POINT, Stall 4 648886",648886,MUIS Halal Certified,EEHN21070012528,0.0,100.0,103.0,"muis,halaltag",db7f3b76-d4c4-4914-907e-7197e8828c43,2443.0,13907.0305282837,35735.67771223,postal_exact
Fried Rice Story (MR2) @ Kimly Coffeeshop,,"116 BUKIT MERAH VIEW #01-253, MR2 151116",151116,MUIS Halal Certified,EEHK20230000846,0.0,100.0,103.0,"muis,halaltag",dad977a3-c27e-44cf-85bd-5675750deb19,1922.0,26688.2769996626,29729.1409034245,postal_exact
Flippin' Good,,282 BEDOK ROAD BEDOK SHOPPING COMPLEX 469438,469438,MUIS Halal Certified,EERT20240000841,0.0,100.0,106.0,"muis,halaltag",c436c9d1-0b14-475c-a66f-7662898de023,2325.0,40799.8285057982,34899.3992617838,postal_exact
GREAThai,,430 Upper Changi Road #01-06 East Village 487048,487048,MUIS Halal Certified,EERX21030012229,0.0,100.0,106.0,"muis,halaltag",ee210558-edef-4dd5-81e6-cf9abb5fe430,638.0,40562.6769767581,34886.8074173424,postal_exact
Good Day Cafe (S21) @ Makan Place Ngee Ann Polytechnic,,"535 CLEMENTI ROAD #02-02 NGEE ANN POLYTECHNIC (BLK 51), Stall 21 599489",599489,MUIS Halal Certified,EEHK20230001017,0.0,100.0,103.0,"muis,halaltag",429cdf86-ad49-4f09-b1a8-76f6be789a7f,2482.0,21576.8427726515,35230.0818570405,postal_exact
Godaime,,5 CHANGI BUSINESS PARK CENTRAL 1 #01-48 CHANGI CITY POINT 486038,486038,MUIS Halal Certified,EERT20230001057,0.0,100.0,106.0,"muis,halaltag",5c586d68-a0a7-4b4d-89d4-03e10c25f06c,2059.0,42426.1948593352,35142.0820227042,postal_exact
Grill Ninety Nine,,142/142A ARAB STREET 199828,199828,MUIS Halal Certified,EERN21120013306,0.0,100.0,106.0,"muis,halaltag",3a159769-3b7b-4d2a-b708-6bf3ad3ff23f,1220.0,30756.4145081099,31661.7601388097,postal_exact
GOMGOM,,8 SOMAPAH ROAD #01-202A SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN 487372,487372,MUIS Halal Certified,EERT20220000600,0.0,100.0,106.0,"muis,halaltag",b39ac8e6-0f95-4e8c-8250-7466742f0de1,613.0,42416.5920993574,35815.2679505069,postal_exact
